ward_no,Areaname,crime_type,arrest,year,crime_location,latitude,longitude
8,Near North Side,OTHER OFFENSE,f,2015,RESIDENCE,41.7449723,-87.59687389
8,Near North Side,OTHER OFFENSE,f,2015,RESIDENCE,41.74858274,-87.59542543
8,Near North Side,THEFT,f,2015,RESIDENCE PORCH/HALLWAY,41.73283892,-87.57440026
8,Near North Side,ASSAULT,f,2015,APARTMENT,41.75454627,-87.57605035
8,Near North Side,BATTERY,t,2015,APARTMENT,41.75036436,-87.60152138
8,Near North Side,CRIMINAL DAMAGE,f,2015,MEDICAL/DENTAL OFFICE,41.75142171,-87.59222658
8,Near North Side,CRIMINAL DAMAGE,f,2015,CAR WASH,41.73820499,-87.56710072
8,Near North Side,ASSAULT,t,2015,APARTMENT,41.74946674,-87.60450725
8,Near North Side,ASSAULT,f,2015,APARTMENT,41.75140719,-87.59380625
8,Near North Side,WEAPONS VIOLATION,t,2015,PARK PROPERTY,41.73280428,-87.60206879
8,Near North Side,ROBBERY,f,2015,SIDEWALK,41.7543421,-87.58215481
8,Near North Side,MOTOR VEHICLE THEFT,f,2015,WAREHOUSE,41.74278634,-87.57346601
8,Near North Side,NARCOTICS,t,2015,STREET,41.75033364,-87.60273107
8,Near North Side,BURGLARY,f,2015,OTHER,41.75159589,-87.57684363
8,Near North Side,BATTERY,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.72191837,-87.58513701
8,Near North Side,BATTERY,f,2015,RESIDENCE,41.75975354,-87.60296143
8,Near North Side,NARCOTICS,t,2015,RESIDENCE,41.72697703,-87.59974637
8,Near North Side,THEFT,f,2015,SIDEWALK,41.73227537,-87.58681934
8,Near North Side,ASSAULT,f,2015,RESIDENTIAL YARD (FRONT/BACK),41.76362481,-87.58238377
8,Near North Side,OTHER OFFENSE,f,2015,RESIDENCE,41.74953014,-87.59851853
8,Near North Side,CRIMINAL DAMAGE,f,2015,RESIDENCE,,
8,Near North Side,CRIMINAL DAMAGE,f,2015,BARBERSHOP,41.73436939,-87.58515006
8,Near North Side,BATTERY,f,2015,APARTMENT,41.74505265,-87.60258208
8,Near North Side,BATTERY,t,2015,APARTMENT,41.74903364,-87.6002722
8,Near North Side,OTHER OFFENSE,f,2015,APARTMENT,41.74535402,-87.6037989
8,Near North Side,THEFT,f,2015,OTHER,41.73673302,-87.58274476
8,Near North Side,DECEPTIVE PRACTICE,f,2015,RESIDENCE,41.72964331,-87.58424873
8,Near North Side,BATTERY,f,2015,APARTMENT,41.7471771,-87.6026386
8,Near North Side,ASSAULT,f,2015,RESIDENCE,41.73966379,-87.58440343
8,Near North Side,WEAPONS VIOLATION,t,2015,STREET,41.75787341,-87.60291678
8,Near North Side,BATTERY,f,2015,RESIDENTIAL YARD (FRONT/BACK),41.7118834,-87.59847499
8,Near North Side,OTHER OFFENSE,t,2015,ALLEY,41.73175349,-87.60470386
8,Near North Side,NARCOTICS,t,2015,SIDEWALK,41.73797309,-87.60486073
8,Near North Side,CRIMINAL DAMAGE,f,2015,APARTMENT,41.74767229,-87.60110488
8,Near North Side,MOTOR VEHICLE THEFT,t,2015,STREET,41.74911835,-87.59421731
8,Near North Side,CRIMINAL DAMAGE,f,2015,OTHER,,
8,Near North Side,BATTERY,f,2015,SIDEWALK,41.75127045,-87.58582237
8,Near North Side,MOTOR VEHICLE THEFT,t,2015,RESIDENCE,,
8,Near North Side,THEFT,t,2015,SMALL RETAIL STORE,41.75161364,-87.57537386
8,Near North Side,BATTERY,t,2015,RESIDENCE,41.73969732,-87.58197376
8,Near North Side,CRIMINAL TRESPASS,t,2015,RESIDENCE,41.73425084,-87.58929149
8,Near North Side,CRIMINAL DAMAGE,f,2015,RESIDENCE,41.74698375,-87.59173528
8,Near North Side,ASSAULT,f,2015,APARTMENT,41.75462636,-87.57238815
8,Near North Side,BURGLARY,f,2015,RESIDENCE,41.76013263,-87.57923206
8,Near North Side,BURGLARY,f,2015,RESIDENCE,41.75456193,-87.58093916
8,Near North Side,THEFT,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.73809141,-87.56694085
8,Near North Side,BATTERY,f,2015,APARTMENT,41.73574715,-87.60394794
8,Near North Side,OTHER OFFENSE,t,2015,RESIDENCE,41.71109183,-87.60345395
8,Near North Side,BATTERY,f,2015,STREET,41.73642227,-87.60481597
8,Near North Side,BATTERY,f,2015,APARTMENT,41.72578705,-87.59905289
8,Near North Side,THEFT,f,2015,APARTMENT,41.7471771,-87.6026386
8,Near North Side,THEFT,f,2015,APARTMENT,41.74588017,-87.5972263
8,Near North Side,CRIMINAL DAMAGE,f,2015,RESIDENCE,41.75250029,-87.60036469
8,Near North Side,ASSAULT,f,2015,APARTMENT,41.75083867,-87.60274367
8,Near North Side,BATTERY,t,2015,CTA BUS,41.75161016,-87.57567807
8,Near North Side,BURGLARY,f,2015,APARTMENT,41.7506766,-87.58946098
8,Near North Side,BATTERY,t,2015,APARTMENT,41.74897841,-87.56740504
8,Near North Side,BATTERY,f,2015,APARTMENT,41.73176721,-87.60470371
8,Near North Side,BATTERY,t,2015,APARTMENT,41.76512048,-87.58364926
8,Near North Side,BATTERY,f,2015,APARTMENT,41.74719631,-87.60263839
8,Near North Side,BATTERY,f,2015,RESIDENCE,41.72553214,-87.57543139
8,Near North Side,ASSAULT,f,2015,RESIDENCE,41.72607228,-87.5786927
8,Near North Side,BURGLARY,f,2015,BARBERSHOP,41.74694834,-87.58542545
8,Near North Side,OTHER OFFENSE,t,2015,RESIDENTIAL YARD (FRONT/BACK),41.72874463,-87.59978854
8,Near North Side,BATTERY,f,2015,APARTMENT,41.74767196,-87.60105358
8,Near North Side,CRIMINAL DAMAGE,f,2015,RESIDENCE,41.74548895,-87.5758783
8,Near North Side,ASSAULT,t,2015,RESIDENCE,41.73049443,-87.58388714
8,Near North Side,CRIMINAL DAMAGE,f,2015,RESIDENTIAL YARD (FRONT/BACK),41.74693629,-87.59416538
8,Near North Side,ASSAULT,t,2015,CONVENIENCE STORE,41.73454792,-87.58559497
8,Near North Side,THEFT,f,2015,STREET,41.75643657,-87.58098324
8,Near North Side,OTHER OFFENSE,f,2015,STREET,41.72921035,-87.57431109
8,Near North Side,OTHER OFFENSE,f,2015,RESIDENCE,41.73575265,-87.58054687
8,Near North Side,CRIMINAL DAMAGE,f,2015,APARTMENT,41.74857199,-87.60146844
8,Near North Side,OFFENSE INVOLVING CHILDREN,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.73640815,-87.58933621
8,Near North Side,BURGLARY,f,2015,VACANT LOT/LAND,41.74525062,-87.59534266
8,Near North Side,CRIMINAL DAMAGE,f,2015,RESIDENCE,41.75054604,-87.6003173
8,Near North Side,ASSAULT,f,2015,RESIDENCE,41.75807157,-87.60171237
8,Near North Side,CRIMINAL DAMAGE,f,2015,APARTMENT,41.75807157,-87.60171237
8,Near North Side,THEFT,f,2015,COMMERCIAL / BUSINESS OFFICE,41.74107759,-87.58574274
8,Near North Side,THEFT,f,2015,"SCHOOL, PUBLIC, BUILDING",41.73709431,-87.57299818
8,Near North Side,MOTOR VEHICLE THEFT,f,2015,STREET,41.7509436,-87.59426233
8,Near North Side,DECEPTIVE PRACTICE,f,2015,RESIDENCE,41.73434174,-87.58807407
8,Near North Side,BATTERY,t,2015,APARTMENT,41.74862309,-87.60389382
8,Near North Side,THEFT,f,2015,RESIDENCE,41.74700966,-87.60263317
8,Near North Side,BATTERY,t,2015,RESIDENCE,41.74693629,-87.59416538
8,Near North Side,THEFT,f,2015,RESIDENCE,41.73763598,-87.60363345
8,Near North Side,ASSAULT,t,2015,"SCHOOL, PRIVATE, BUILDING",41.75886825,-87.57683886
8,Near North Side,DECEPTIVE PRACTICE,f,2015,COMMERCIAL / BUSINESS OFFICE,,
8,Near North Side,BURGLARY,f,2015,APARTMENT,41.75421559,-87.58337303
8,Near North Side,THEFT,f,2015,"SCHOOL, PUBLIC, BUILDING",41.73709431,-87.57299818
8,Near North Side,THEFT,f,2015,VEHICLE-COMMERCIAL,41.757631,-87.58570825
8,Near North Side,BATTERY,f,2015,"SCHOOL, PUBLIC, BUILDING",41.75416869,-87.60163576
8,Near North Side,ASSAULT,f,2015,RESIDENCE,41.72717884,-87.59611735
8,Near North Side,OTHER OFFENSE,f,2015,RESIDENCE,41.72516377,-87.58665257
8,Near North Side,CRIMINAL DAMAGE,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.72709677,-87.6030347
8,Near North Side,BATTERY,f,2015,APARTMENT,41.73668488,-87.60209072
8,Near North Side,THEFT,f,2015,APARTMENT,41.73543227,-87.60147109
8,Near North Side,ROBBERY,f,2015,ALLEY,41.74585308,-87.59942526
8,Near North Side,MOTOR VEHICLE THEFT,f,2015,STREET,41.75423452,-87.59434186
8,Near North Side,CRIMINAL DAMAGE,f,2015,RESIDENCE,41.749273,-87.58000048
8,Near North Side,BURGLARY,f,2015,RESIDENCE,41.75064205,-87.59303445
8,Near North Side,THEFT,f,2015,RESIDENCE PORCH/HALLWAY,41.75638585,-87.57120555
8,Near North Side,CRIMINAL TRESPASS,f,2015,GOVERNMENT BUILDING/PROPERTY,41.75865028,-87.59864906
8,Near North Side,THEFT,f,2015,RESIDENCE,,
8,Near North Side,BATTERY,t,2015,PARK PROPERTY,41.7371192,-87.5713711
8,Near North Side,BURGLARY,f,2015,VACANT LOT/LAND,41.7474301,-87.57104031
8,Near North Side,BATTERY,t,2015,"SCHOOL, PUBLIC, BUILDING",41.73709431,-87.57299818
8,Near North Side,BATTERY,f,2015,RESIDENCE,41.72516377,-87.58665257
8,Near North Side,BURGLARY,t,2015,OTHER RAILROAD PROP / TRAIN DEPOT,41.7511008,-87.58505475
8,Near North Side,BATTERY,f,2015,"SCHOOL, PUBLIC, BUILDING",41.73938111,-87.58062175
8,Near North Side,THEFT,f,2015,STREET,41.74506839,-87.58414641
8,Near North Side,OTHER OFFENSE,f,2015,APARTMENT,41.74529914,-87.60379953
8,Near North Side,BATTERY,f,2015,APARTMENT,41.74536334,-87.6013803
8,Near North Side,BATTERY,t,2015,APARTMENT,41.75040928,-87.59909851
8,Near North Side,THEFT,f,2015,STREET,41.74297172,-87.58288097
8,Near North Side,DECEPTIVE PRACTICE,f,2015,RESIDENCE PORCH/HALLWAY,41.74497171,-87.59678229
8,Near North Side,DECEPTIVE PRACTICE,f,2015,RESIDENCE,41.75075103,-87.57108898
8,Near North Side,BATTERY,f,2015,SIDEWALK,41.73986033,-87.60127425
8,Near North Side,CRIMINAL TRESPASS,f,2015,"SCHOOL, PUBLIC, GROUNDS",41.73986033,-87.60127425
8,Near North Side,OTHER OFFENSE,f,2015,RESIDENCE,41.74676537,-87.60262495
8,Near North Side,BATTERY,f,2015,APARTMENT,41.74705304,-87.60384563
8,Near North Side,THEFT,f,2015,COMMERCIAL / BUSINESS OFFICE,41.72167962,-87.59063801
8,Near North Side,CRIMINAL TRESPASS,f,2015,STREET,41.76000361,-87.57922625
8,Near North Side,BATTERY,f,2015,RESIDENCE,41.72597909,-87.58626948
8,Near North Side,MOTOR VEHICLE THEFT,f,2015,STREET,41.73253996,-87.57318012
8,Near North Side,ROBBERY,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.71587564,-87.5889797
8,Near North Side,CRIMINAL DAMAGE,f,2015,VEHICLE-COMMERCIAL,41.75133088,-87.60117325
8,Near North Side,BURGLARY,f,2015,RESIDENCE,41.75960534,-87.60295945
8,Near North Side,NARCOTICS,t,2015,PARKING LOT/GARAGE(NON.RESID.),41.75281351,-87.59186974
8,Near North Side,NARCOTICS,t,2015,SIDEWALK,41.75139299,-87.59501211
8,Near North Side,OTHER OFFENSE,t,2015,RESIDENCE,41.7342499,-87.58281763
8,Near North Side,CRIMINAL DAMAGE,t,2015,"SCHOOL, PUBLIC, BUILDING",41.75416869,-87.60163576
8,Near North Side,BATTERY,f,2015,STREET,41.75139136,-87.59518438
8,Near North Side,BATTERY,t,2015,"SCHOOL, PUBLIC, BUILDING",41.75416869,-87.60163576
8,Near North Side,OFFENSE INVOLVING CHILDREN,f,2015,STREET,41.71602568,-87.59821903
8,Near North Side,BURGLARY,f,2015,APARTMENT,41.73378902,-87.59171855
8,Near North Side,OTHER OFFENSE,t,2015,RESIDENCE,41.7342499,-87.58281763
8,Near North Side,OTHER OFFENSE,f,2015,RESIDENCE,41.74894184,-87.57471634
8,Near North Side,ASSAULT,f,2015,STREET,41.75165864,-87.57180386
8,Near North Side,BURGLARY,f,2015,APARTMENT,41.75626994,-87.57608872
8,Near North Side,BATTERY,f,2015,"SCHOOL, PUBLIC, BUILDING",41.73709431,-87.57299818
8,Near North Side,BURGLARY,f,2015,RESIDENCE,41.74258574,-87.57052599
8,Near North Side,CRIMINAL TRESPASS,f,2015,RESIDENCE,41.73784793,-87.59471295
8,Near North Side,THEFT,f,2015,DEPARTMENT STORE,41.73627709,-87.58521219
8,Near North Side,ASSAULT,t,2015,RESIDENCE,41.74912205,-87.57999858
8,Near North Side,BATTERY,f,2015,RESIDENCE,41.72695157,-87.58179259
8,Near North Side,ASSAULT,t,2015,APARTMENT,41.74940718,-87.58163334
8,Near North Side,BATTERY,f,2015,DEPARTMENT STORE,41.75142065,-87.59248679
8,Near North Side,THEFT,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.73694068,-87.58386716
8,Near North Side,BATTERY,f,2015,SIDEWALK,41.74903863,-87.60148513
8,Near North Side,THEFT,f,2015,STREET,41.73875656,-87.58415749
8,Near North Side,CRIMINAL TRESPASS,f,2015,STREET,41.75150553,-87.5839946
8,Near North Side,THEFT,f,2015,STREET,41.76363555,-87.5836079
8,Near North Side,BATTERY,f,2015,RESIDENCE,41.73975942,-87.56727277
8,Near North Side,CRIMINAL DAMAGE,f,2015,APARTMENT,41.74036156,-87.60068962
8,Near North Side,OBSCENITY,f,2015,APARTMENT,41.74673466,-87.60383824
8,Near North Side,THEFT,t,2015,RESIDENCE,41.73119039,-87.60375769
8,Near North Side,CRIMINAL DAMAGE,f,2015,STREET,41.72519574,-87.59244014
8,Near North Side,CRIMINAL DAMAGE,t,2015,RESIDENTIAL YARD (FRONT/BACK),41.75439193,-87.59920339
8,Near North Side,CRIMINAL DAMAGE,f,2015,RESIDENTIAL YARD (FRONT/BACK),41.73809138,-87.57938006
8,Near North Side,BATTERY,f,2015,RESIDENCE,41.74763321,-87.6044547
8,Near North Side,BATTERY,t,2015,SIDEWALK,41.75269086,-87.57600985
8,Near North Side,BATTERY,f,2015,RESIDENCE,41.73575503,-87.60346056
8,Near North Side,ASSAULT,f,2015,RESTAURANT,41.74738765,-87.58588208
8,Near North Side,THEFT,f,2015,RESIDENCE,41.75633613,-87.57364338
8,Near North Side,BATTERY,f,2015,STREET,41.74901562,-87.6039077
8,Near North Side,CRIMINAL DAMAGE,f,2015,RESIDENCE,41.73913574,-87.59482643
8,Near North Side,NARCOTICS,t,2015,ALLEY,41.7507519,-87.60032228
8,Near North Side,THEFT,f,2015,STREET,41.74725047,-87.57833113
8,Near North Side,THEFT,f,2015,SMALL RETAIL STORE,41.75142065,-87.59248679
8,Near North Side,ASSAULT,f,2015,SIDEWALK,41.72908326,-87.5867464
8,Near North Side,DECEPTIVE PRACTICE,f,2015,STREET,41.72234786,-87.58450564
8,Near North Side,CRIMINAL DAMAGE,f,2015,VACANT LOT/LAND,41.73780738,-87.58674063
8,Near North Side,CRIMINAL DAMAGE,f,2015,STREET,41.7419932,-87.56973421
8,Near North Side,DECEPTIVE PRACTICE,f,2015,RESIDENCE,41.74773211,-87.59629634
8,Near North Side,BATTERY,t,2015,APARTMENT,41.75220388,-87.60036074
8,Near North Side,BATTERY,f,2015,RESIDENCE,41.74211712,-87.56609052
8,Near North Side,CRIMINAL DAMAGE,f,2015,BARBERSHOP,41.72694514,-87.58543403
8,Near North Side,BATTERY,f,2015,SIDEWALK,41.75119824,-87.57231503
8,Near North Side,BATTERY,f,2015,APARTMENT,41.74904647,-87.57227815
8,Near North Side,THEFT,f,2015,RESIDENCE PORCH/HALLWAY,41.75079721,-87.57474947
8,Near North Side,DECEPTIVE PRACTICE,f,2015,RESIDENCE,,
8,Near North Side,BATTERY,f,2015,RESIDENCE,41.75433526,-87.57360101
8,Near North Side,CRIMINAL DAMAGE,f,2015,RESIDENCE,41.74522597,-87.57221334
8,Near North Side,NARCOTICS,t,2015,STREET,41.73459704,-87.60477431
8,Near North Side,THEFT,t,2015,TAVERN/LIQUOR STORE,41.73454792,-87.58559497
8,Near North Side,THEFT,f,2015,STREET,41.74407567,-87.59613662
8,Near North Side,ROBBERY,f,2015,SIDEWALK,41.749273,-87.58000048
8,Near North Side,BATTERY,t,2015,SIDEWALK,41.75078501,-87.58166124
9,Edison Park,BATTERY,f,2015,SIDEWALK,41.67986229,-87.62198222
9,Edison Park,DECEPTIVE PRACTICE,f,2015,OTHER,,
9,Edison Park,CRIMINAL TRESPASS,t,2015,RESIDENCE,41.69193366,-87.6196158
9,Edison Park,BATTERY,t,2015,APARTMENT,41.69390949,-87.61827583
9,Edison Park,WEAPONS VIOLATION,t,2015,CHA PARKING LOT/GROUNDS,41.65514541,-87.60511786
9,Edison Park,ASSAULT,f,2015,STREET,41.69228161,-87.61336198
9,Edison Park,THEFT,f,2015,STREET,41.69025463,-87.62102198
9,Edison Park,ASSAULT,f,2015,BARBERSHOP,41.69043851,-87.62102362
9,Edison Park,BATTERY,f,2015,RESIDENCE,41.71170881,-87.60901395
9,Edison Park,BATTERY,t,2015,APARTMENT,41.65660445,-87.61411809
9,Edison Park,DECEPTIVE PRACTICE,f,2015,RESIDENCE,,
9,Edison Park,BURGLARY,f,2015,VACANT LOT/LAND,41.67807221,-87.61964452
9,Edison Park,BURGLARY,f,2015,RESIDENCE,41.69197211,-87.61961904
9,Edison Park,NARCOTICS,t,2015,RESIDENCE,41.71131662,-87.63566643
9,Edison Park,NARCOTICS,t,2015,RESIDENCE,41.71354451,-87.63694256
9,Edison Park,BATTERY,t,2015,RESIDENCE,41.70003341,-87.61190233
9,Edison Park,THEFT,f,2015,RESIDENCE-GARAGE,41.66833422,-87.62836413
9,Edison Park,BATTERY,f,2015,APARTMENT,41.69036846,-87.61330642
9,Edison Park,THEFT,f,2015,SIDEWALK,41.65796672,-87.60340639
9,Edison Park,BURGLARY,f,2015,RESIDENCE-GARAGE,41.67077485,-87.61961899
9,Edison Park,ASSAULT,f,2015,RESIDENCE PORCH/HALLWAY,41.68668757,-87.60708339
9,Edison Park,BATTERY,f,2015,RESIDENCE,41.66614837,-87.62948594
9,Edison Park,BURGLARY,t,2015,APARTMENT,41.6902097,-87.61820697
9,Edison Park,DECEPTIVE PRACTICE,f,2015,STREET,41.65783426,-87.59598291
9,Edison Park,CRIMINAL DAMAGE,f,2015,RESIDENCE,41.71190469,-87.61267058
9,Edison Park,ROBBERY,f,2015,SIDEWALK,41.67024364,-87.62602643
9,Edison Park,BATTERY,f,2015,SMALL RETAIL STORE,41.6959821,-87.59665314
9,Edison Park,BATTERY,f,2015,RESIDENCE,41.66455081,-87.63302408
9,Edison Park,DECEPTIVE PRACTICE,f,2015,OTHER,,
9,Edison Park,NARCOTICS,t,2015,RESIDENCE,41.71312815,-87.63571277
9,Edison Park,BURGLARY,f,2015,RESIDENCE-GARAGE,41.66798534,-87.62473721
9,Edison Park,OTHER OFFENSE,t,2015,RESIDENCE,41.68990433,-87.60714606
9,Edison Park,BATTERY,t,2015,RESIDENCE,41.68259602,-87.61542118
9,Edison Park,THEFT,f,2015,STREET,41.70873837,-87.61014965
9,Edison Park,MOTOR VEHICLE THEFT,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.65433072,-87.60431103
9,Edison Park,THEFT,f,2015,RESIDENCE,41.66634793,-87.62311552
9,Edison Park,THEFT,f,2015,STREET,41.66818948,-87.62047105
9,Edison Park,OTHER OFFENSE,f,2015,STREET,41.67339474,-87.6261237
9,Edison Park,MOTOR VEHICLE THEFT,f,2015,STREET,41.6474468,-87.61723483
9,Edison Park,BURGLARY,f,2015,APARTMENT,41.67433301,-87.61677218
9,Edison Park,BATTERY,f,2015,RESIDENCE,41.70863462,-87.6089276
9,Edison Park,THEFT,f,2015,RESIDENCE,41.6587108,-87.6043275
9,Edison Park,BATTERY,f,2015,APARTMENT,41.65447749,-87.60755512
9,Edison Park,CRIMINAL DAMAGE,f,2015,RESIDENCE,41.68138939,-87.61556272
9,Edison Park,ASSAULT,t,2015,APARTMENT,41.70848714,-87.62000772
9,Edison Park,THEFT,f,2015,APARTMENT,41.68128318,-87.62276095
9,Edison Park,MOTOR VEHICLE THEFT,f,2015,STREET,41.68212651,-87.61670402
9,Edison Park,INTIMIDATION,f,2015,POLICE FACILITY/VEH PARKING LOT,,
9,Edison Park,ROBBERY,f,2015,CHA PARKING LOT/GROUNDS,41.65686072,-87.60513147
9,Edison Park,THEFT,f,2015,STREET,41.72750362,-87.60617328
9,Edison Park,THEFT,f,2015,RESIDENCE,,
9,Edison Park,BURGLARY,f,2015,APARTMENT,41.65824369,-87.61513547
9,Edison Park,PUBLIC PEACE VIOLATION,t,2015,ALLEY,41.69935692,-87.62091788
9,Edison Park,ASSAULT,f,2015,STREET,41.71242306,-87.62009972
9,Edison Park,THEFT,f,2015,RESIDENCE PORCH/HALLWAY,41.72626951,-87.60457167
9,Edison Park,OTHER OFFENSE,f,2015,RESIDENCE,41.70090897,-87.60626059
9,Edison Park,MOTOR VEHICLE THEFT,f,2015,STREET,41.71213756,-87.61875873
9,Edison Park,OTHER OFFENSE,f,2015,RESIDENCE,41.65500357,-87.61397123
9,Edison Park,NARCOTICS,t,2015,STREET,41.69764057,-87.61106126
9,Edison Park,THEFT,f,2015,STREET,41.67716199,-87.61934709
9,Edison Park,BURGLARY,f,2015,RESIDENCE,41.70439865,-87.60392149
9,Edison Park,NARCOTICS,t,2015,STREET,41.69280628,-87.60690106
9,Edison Park,BATTERY,t,2015,RESIDENCE,41.69991942,-87.62001819
9,Edison Park,DECEPTIVE PRACTICE,f,2015,RESIDENCE,41.66696794,-87.63562573
9,Edison Park,NARCOTICS,t,2015,RESIDENCE,41.67354828,-87.61679552
9,Edison Park,BATTERY,f,2015,RESIDENCE,41.71000133,-87.61505408
9,Edison Park,CRIMINAL TRESPASS,t,2015,RESIDENCE,41.69393122,-87.61340583
9,Edison Park,DECEPTIVE PRACTICE,f,2015,SMALL RETAIL STORE,41.6959821,-87.59665314
9,Edison Park,BATTERY,f,2015,APARTMENT,41.69393122,-87.61340583
9,Edison Park,ROBBERY,f,2015,SIDEWALK,41.69228161,-87.61336198
9,Edison Park,BATTERY,f,2015,CHA PARKING LOT/GROUNDS,41.65581755,-87.5960425
9,Edison Park,ASSAULT,t,2015,RESIDENCE,41.69393122,-87.61340583
9,Edison Park,BATTERY,f,2015,RESIDENCE,41.69393122,-87.61340583
9,Edison Park,BATTERY,t,2015,APARTMENT,41.65491606,-87.61577622
9,Edison Park,BATTERY,t,2015,APARTMENT,41.68627634,-87.61897175
9,Edison Park,ASSAULT,f,2015,RESIDENCE,41.65438916,-87.60357486
9,Edison Park,CRIMINAL DAMAGE,f,2015,RESIDENCE,41.70106883,-87.62215867
9,Edison Park,ROBBERY,t,2015,STREET,41.69231026,-87.62104324
9,Edison Park,KIDNAPPING,f,2015,RESIDENCE,41.71336059,-87.63693356
9,Edison Park,BATTERY,f,2015,ALLEY,41.69390949,-87.61827583
9,Edison Park,THEFT,f,2015,RESIDENCE,41.71041877,-87.60898082
9,Edison Park,BATTERY,f,2015,STREET,41.67169361,-87.61908177
9,Edison Park,MOTOR VEHICLE THEFT,f,2015,STREET,,
9,Edison Park,OTHER OFFENSE,f,2015,RESIDENCE,41.70270197,-87.6111987
9,Edison Park,BATTERY,f,2015,CHA APARTMENT,41.65671967,-87.60756288
9,Edison Park,BATTERY,t,2015,RESIDENCE,41.67624415,-87.61959151
9,Edison Park,CRIMINAL DAMAGE,f,2015,RESIDENCE,41.66604315,-87.63068021
9,Edison Park,OFFENSE INVOLVING CHILDREN,f,2015,POLICE FACILITY/VEH PARKING LOT,41.69283384,-87.60431945
9,Edison Park,ASSAULT,f,2015,RESTAURANT,41.70709938,-87.62859999
9,Edison Park,BURGLARY,f,2015,RESIDENCE,41.69924389,-87.61598305
9,Edison Park,BATTERY,f,2015,STREET,41.65561643,-87.61411078
9,Edison Park,CRIMINAL DAMAGE,f,2015,RESIDENCE,41.69964909,-87.60622351
9,Edison Park,CRIMINAL DAMAGE,f,2015,APARTMENT,41.67355185,-87.61648802
9,Edison Park,THEFT,t,2015,DEPARTMENT STORE,41.6959821,-87.59665314
9,Edison Park,BURGLARY,f,2015,RESIDENCE-GARAGE,41.6853336,-87.62183775
9,Edison Park,BURGLARY,f,2015,RESIDENCE-GARAGE,41.68866524,-87.6095361
9,Edison Park,MOTOR VEHICLE THEFT,f,2015,STREET,41.67574519,-87.62499618
9,Edison Park,BATTERY,f,2015,STREET,41.70408444,-87.61855494
9,Edison Park,OTHER OFFENSE,f,2015,OTHER,41.71009216,-87.62839151
9,Edison Park,CRIMINAL TRESPASS,t,2015,SMALL RETAIL STORE,41.70698746,-87.62024403
9,Edison Park,THEFT,f,2015,RESIDENCE,41.65561943,-87.61634658
9,Edison Park,MOTOR VEHICLE THEFT,f,2015,RESIDENCE,41.70276311,-87.61966817
9,Edison Park,ASSAULT,f,2015,SIDEWALK,41.65793791,-87.59759554
9,Edison Park,PROSTITUTION,t,2015,SIDEWALK,41.69350353,-87.62096051
9,Edison Park,ROBBERY,f,2015,SIDEWALK,41.66791122,-87.62473436
9,Edison Park,ROBBERY,f,2015,SIDEWALK,41.6589541,-87.63647341
9,Edison Park,THEFT,t,2015,DEPARTMENT STORE,41.6959821,-87.59665314
9,Edison Park,THEFT,f,2015,SMALL RETAIL STORE,41.6860273,-87.60292822
9,Edison Park,ROBBERY,f,2015,SIDEWALK,41.66861269,-87.62233666
9,Edison Park,BATTERY,f,2015,RESIDENCE,41.70809412,-87.62212886
9,Edison Park,ASSAULT,f,2015,RESIDENCE,41.67574448,-87.62044259
9,Edison Park,THEFT,t,2015,APARTMENT,41.71265553,-87.62174163
9,Edison Park,CRIMINAL DAMAGE,f,2015,RESIDENCE-GARAGE,41.66999521,-87.61737296
9,Edison Park,OTHER OFFENSE,t,2015,RESIDENCE,41.65904099,-87.63406087
9,Edison Park,BURGLARY,f,2015,APARTMENT,41.65416536,-87.60680116
9,Edison Park,DECEPTIVE PRACTICE,f,2015,STREET,41.65373411,-87.59639559
9,Edison Park,CRIMINAL DAMAGE,f,2015,RESIDENCE,41.66221866,-87.63899267
9,Edison Park,DECEPTIVE PRACTICE,f,2015,RESIDENCE,,
9,Edison Park,BURGLARY,f,2015,RESIDENCE,41.72196003,-87.61007468
9,Edison Park,BURGLARY,f,2015,RESIDENCE,41.69913506,-87.61966068
9,Edison Park,DECEPTIVE PRACTICE,f,2015,TAXICAB,41.67370933,-87.62373372
9,Edison Park,BATTERY,f,2015,CHA APARTMENT,41.6543714,-87.60380193
9,Edison Park,THEFT,f,2015,GROCERY FOOD STORE,41.68595305,-87.62082781
9,Edison Park,ASSAULT,f,2015,STREET,41.69265943,-87.61761231
9,Edison Park,ROBBERY,f,2015,STREET,41.6870525,-87.62243388
9,Edison Park,CRIMINAL DAMAGE,f,2015,VACANT LOT/LAND,41.69760345,-87.61961537
9,Edison Park,THEFT,f,2015,SIDEWALK,41.70698746,-87.62024403
9,Edison Park,BATTERY,f,2015,SIDEWALK,41.71174126,-87.62211796
9,Edison Park,BATTERY,f,2015,SIDEWALK,41.66710725,-87.62297542
9,Edison Park,CRIMINAL TRESPASS,t,2015,ABANDONED BUILDING,41.69913506,-87.61966068
9,Edison Park,DECEPTIVE PRACTICE,f,2015,DEPARTMENT STORE,41.6959821,-87.59665314
